form,index,window,target,predicted,residual,percent_error
A,75,train,192.0266,187.69286072361362,-4.333739276386382,2.256843206298701
A,76,train,193.0797,188.12395653326632,-4.955743466733679,2.5666828085674873
A,77,train,195.2658,189.035423430524,-6.230376569476022,3.190715716462392
A,78,train,196.8764,189.8364919729626,-7.039908027037399,3.575800871530259
A,79,train,198.0153,190.4755333443709,-7.5397666556291085,3.807668728441241
A,80,train,201.2647,191.41981345433533,-9.844886545664679,4.891511797977826
A,81,train,202.4935,194.04078037243147,-8.452719627568541,4.174316522539509
A,82,train,204.1896,194.65411658406154,-9.535483415938472,4.669916301289817
A,83,train,205.3946,197.8249199022224,-7.569680097777592,3.685432868136549
A,84,train,207.9062,201.93792173742673,-5.968278262573278,2.870659106160989
A,85,train,209.5765,202.45663085270854,-7.1198691472914675,3.3972650308080663
A,86,train,211.3289,205.2221572775552,-6.106742722444807,2.8896865135079994
A,87,train,213.3479,206.5180231161906,-6.829876883809419,3.2012862014622216
A,88,train,214.547,213.49127296281284,-1.0557270371871539,0.49207261680990827
A,89,train,216.1695,213.88878591032605,-2.2807140896739497,1.0550582249919391
A,90,train,219.0675,215.57248701566343,-3.4950129843365687,1.5954046055834703
A,91,train,220.7149,217.44962604868934,-3.265273951310661,1.4794080287786013
A,92,train,221.3952,219.8848057948969,-1.510394205103097,0.682216328584855
A,93,train,224.007,220.61259258874847,-3.3944074112515352,1.5153130979172682
A,94,train,224.9833,220.79488108554781,-4.1884189144522,1.8616576939053697
A,95,train,227.4214,228.67319031246873,1.251790312468728,0.5504276697218151
A,96,train,229.3374,229.1367587944184,-0.20064120558160425,0.08748734640821962
A,97,train,231.2882,229.47813059755785,-1.8100694024421387,0.7826034369423683
A,98,train,231.9872,229.620487542729,-2.3667124572710065,1.0201909662563307
A,99,train,233.6934,229.92244858263572,-3.770951417364273,1.6136319713625944
A,100,train,236.5242,232.6385984271674,-3.8856015728325985,1.6427923962252482
A,101,extrapolation,237.7698204809252,235.43141374645245,-2.3384067344727555,0.9834749968448377
A,102,extrapolation,239.55547757332764,235.4557024822208,-4.099775091106835,1.7114094541427878
A,103,extrapolation,241.04915779621658,237.73597784044446,-3.3131799557721138,1.3744831079530602
A,104,extrapolation,242.8232719342226,238.4221931927356,-4.401078741486998,1.8124616748757048
A,105,extrapolation,244.07089849707816,240.45429375132784,-3.6166047457503225,1.4817845011512578
A,106,extrapolation,247.1369900748975,241.01654837982744,-6.12044169507007,2.476538090560707
A,107,extrapolation,248.10199006014847,241.66622794027953,-6.43576211986894,2.593998588366296
A,108,extrapolation,249.5736896447072,242.58883638792864,-6.984853256778564,2.798713785384266
A,109,extrapolation,251.014947795016,244.5362839330065,-6.478663862009512,2.580987275427168
A,110,extrapolation,253.06998674799948,245.96937680074984,-7.100609947249637,2.8057890382395447
A,111,extrapolation,255.30625645491403,248.67451329787028,-6.631743157043758,2.597563901930815
A,112,extrapolation,256.38071369443446,250.9182585089709,-5.462455185463568,2.130603003147092
A,113,extrapolation,258.6104394915314,251.87988289972526,-6.730556591806135,2.602585032931951
A,114,extrapolation,259.874406989678,252.56967291352365,-7.304734076154347,2.810870897511845
A,115,extrapolation,260.8050845045969,254.65980233008372,-6.14528217451317,2.356273914746035
A,116,extrapolation,263.57389390487015,255.59008523509578,-7.983808669774362,3.0290589676745077
A,117,extrapolation,265.55785183887633,256.616769176235,-8.94108266264135,3.3669057799376354
A,118,extrapolation,266.6149737815011,258.8118379527284,-7.8031358287726675,2.9267432800558195
A,119,extrapolation,267.92191508282406,258.88847420303836,-9.0334408797857,3.371669270501126
A,120,extrapolation,269.9704490239976,260.91439893159145,-9.056050092406167,3.3544597659283726
A,121,extrapolation,271.494055641645,260.98432729948223,-10.50972834216276,3.871071253226604
A,122,extrapolation,273.4596091884033,261.81446900463476,-11.645140183768547,4.258449801171729
A,123,extrapolation,275.58749264934386,263.09758044915685,-12.489912200187007,4.5321041532458475
A,124,extrapolation,276.4520495031329,265.7054572980899,-10.746592205042987,3.8873259302500487
A,125,extrapolation,278.25074352984194,268.3731457342809,-9.87759779556103,3.549890889869868
A,126,extrapolation,279.22925092774517,268.81265999589226,-10.416590931852909,3.7304798466649043
A,127,extrapolation,282.4651147650521,269.0328967412215,-13.432218023830558,4.755354669196288
A,128,extrapolation,283.2111857332339,269.63820465883475,-13.572981074399138,4.792530012279947
A,129,extrapolation,284.83596398090475,269.971844699109,-14.864119281795752,5.218484026403433
A,130,extrapolation,286.6674453630029,270.60656956383286,-16.06087579917005,5.602615873885641
A,131,extrapolation,287.9119205014222,271.29880660754696,-16.61311389387521,5.770207035867814
A,132,extrapolation,289.5798549292188,275.1438609240384,-14.435994005180419,4.985151335443886
A,133,extrapolation,291.8462913290674,277.7508340849205,-14.095457244146928,4.829753765229034
A,134,extrapolation,293.5584341393563,283.50027893615515,-10.058155203201125,3.4262872510167357
A,135,extrapolation,294.9653696192655,284.22600141921305,-10.739368200052468,3.640891204928428
A,136,extrapolation,295.57325487895827,284.7414758480012,-10.83177903095708,3.6646681836598707
A,137,extrapolation,297.97927706194344,287.3020545865886,-10.677222475354824,3.583209738821959
A,138,extrapolation,299.8403260537213,287.782079714611,-12.058246339110326,4.021555905375414
A,139,extrapolation,301.64932546219416,288.29200545927984,-13.35732000291432,4.428095432485361
A,140,extrapolation,302.6967495896069,288.81685786214126,-13.879891727465633,4.585411553405792
A,141,extrapolation,304.8643713408573,288.82321538605436,-16.041155954802946,5.2617352051506
A,142,extrapolation,305.7289126020368,290.24495250305364,-15.483960098983175,5.0646044455528605
A,143,extrapolation,307.2194961281701,290.3001495730324,-16.91934655513768,5.507250278178645
A,144,extrapolation,310.1094631467019,291.1821889769518,-18.927274169750092,6.10341715396033
A,145,extrapolation,311.165141530356,292.64010539218094,-18.52503613817504,5.95344197202366
A,146,extrapolation,312.4278011806009,299.7947645214591,-12.633036659141794,4.043505927258754
A,147,extrapolation,313.9852857311589,300.4254273419317,-13.559858389227202,4.318628612691567
A,148,extrapolation,315.47561608947575,301.56454747755146,-13.911068611924293,4.409554305451871
A,149,extrapolation,317.7348059423702,302.87939568036944,-14.85541026200076,4.675411690557814
A,150,extrapolation,318.8531042563166,304.0295046323952,-14.823599623921439,4.649037260745996
B,1,train,14.1347,14.1347,0.0,0.0
B,2,train,21.022,20.509715909596636,-0.5122840904033623,2.4368951118036453
B,3,train,25.0108,22.437054972320873,-2.573745027679127,10.290534599769408
B,4,train,30.4248,31.041842305532153,0.6170423055321521,2.0280899316746606
B,5,train,32.935,35.10537984290095,2.1703798429009495,6.589888698651737
B,6,train,37.5861,54.4095355936753,16.8234355936753,44.75972658423007
B,7,train,40.9187,55.43153390452819,14.512833904528186,35.46748529285678
B,8,train,43.327,57.331677569909736,14.004677569909738,32.32321086137914
B,9,train,48.0051,57.966719064258406,9.961619064258407,20.751168238912964
B,10,train,49.7738,58.59051645796396,8.816716457963956,17.71356910254784
B,11,train,52.9703,68.61611536683492,15.645815366834917,29.536958195129944
B,12,train,56.4462,74.58015683254874,18.13395683254874,32.1260896792853
B,13,train,59.347,75.24590430134137,15.898904301341368,26.789735456453347
B,14,train,60.8317,76.79817779919696,15.966477799196966,26.24696958854835
B,15,train,65.1125,77.74443377389683,12.631933773896833,19.400167055322456
B,16,train,67.0798,78.58868800258372,11.508888002583717,17.157010012826092
B,17,train,69.5464,81.30007573327073,11.753675733270725,16.900480446537454
B,18,train,72.0671,86.81589413059459,14.74879413059459,20.46536371047897
B,19,train,75.7046,86.82603146463873,11.121431464638732,14.690562349763068
B,20,train,77.1448,93.29370953239815,16.14890953239815,20.93324440843472
B,21,train,79.3373,94.15511734022915,14.817817340229155,18.676987167737188
B,22,train,82.9103,95.21876077883431,12.308460778834302,14.845514705451917
B,23,train,84.7354,95.93095195489772,11.195551954897724,13.212366915005681
B,24,train,87.4252,102.59796847824596,15.172768478245956,17.355143000240155
B,25,train,88.8091,105.49286517642672,16.683765176426718,18.786098695321446
B,26,train,92.4918,106.65331932497845,14.161519324978457,15.311107930625697
B,27,train,94.6513,109.1495316367553,14.498231636755293,15.317519819331897
B,28,train,95.8706,110.38410021407202,14.513500214072025,15.138635008096355
B,29,train,98.8311,111.30933862961325,12.478238629613244,12.625821861350571
B,30,train,101.3178,116.61362905419901,15.295829054199004,15.096882338739098
B,31,train,103.7255,117.81810848353535,14.092608483535358,13.586445457997655
B,32,train,105.4466,118.60210897918365,13.15550897918365,12.47599161962894
B,33,train,107.1686,120.19793535946353,13.02933535946353,12.157791890034517
B,34,train,111.0295,125.1674033162968,14.1379033162968,12.73346571523496
B,35,train,111.8746,125.32073260724762,13.44613260724762,12.018932454058042
B,36,train,114.3202,126.14228100338482,11.822081003384824,10.341200420734765
B,37,train,116.2266,126.71207749036515,10.485477490365142,9.021581540168208
B,38,train,118.7907,126.9002896108055,8.1095896108055,6.8267883014457365
B,39,train,121.3701,127.041455737694,5.671355737694,4.672778334774381
B,40,train,122.9468,127.62886775615138,4.682067756151383,3.8082062779603727
B,41,train,124.2568,129.52496124940984,5.268161249409843,4.239736778518233
B,42,train,127.5166,129.57590003637554,2.0593000363755465,1.6149270262660285
B,43,train,129.5787,132.07222368004992,2.4935236800499183,1.924331452661524
B,44,train,131.0876,132.6177983391185,1.530198339118499,1.1673097525002356
B,45,train,133.4977,133.4741428211387,-0.023557178861295824,0.01764613087813185
B,46,train,134.7565,133.55881813836743,-1.1976818616325602,0.8887748358205803
B,47,train,138.116,133.66011890897693,-4.4558810910230875,3.2261874735896545
B,48,train,139.7362,134.02363112978998,-5.712568870210021,4.088109502197727
B,49,train,141.1237,134.7055147104519,-6.41818528954812,4.54791455265708
B,50,train,143.1118,135.6000822707695,-7.511717729230497,5.248845817906349
B,51,train,146.0009,136.1309275925525,-9.869972407447506,6.760213401045819
B,52,train,147.4427,136.222460420219,-11.220239579781008,7.609898340020231
B,53,train,150.0515,137.3790106390582,-12.672489360941796,8.445426644146705
B,54,train,150.9252,137.82439638996067,-13.100803610039321,8.680328805288529
B,55,train,153.0246,138.37448562675172,-14.650114373248272,9.573698851850141
B,56,train,156.1129,139.1185699554884,-16.9943300445116,10.885922972740625
B,57,train,157.5975,139.33615162799344,-18.26134837200655,11.587333791466584
B,58,train,158.8499,139.5732095577212,-19.276690442278777,12.135160577550744
B,59,train,161.1889,140.42914405329387,-20.75975594670612,12.87914735239593
B,60,train,163.0306,142.49782501112938,-20.532774988870614,12.594430118560942
B,61,train,165.5373,143.22938051261227,-22.30791948738772,13.476068225945284
B,62,train,167.1844,143.6846823442024,-23.49971765579761,14.056166517807648
B,63,train,169.0945,144.18212350871093,-24.91237649128908,14.73281300769042
B,64,train,169.9119,144.80818279048052,-25.103717209519488,14.774549169021997
B,65,train,173.4115,146.05754387953164,-27.353956120468354,15.774015056941643
B,66,train,174.7541,148.7300030006906,-26.024096999309393,14.891837730450614
B,67,train,176.4414,149.38097532556424,-27.06042467443575,15.336777351820919
B,68,train,178.3774,150.77738174273094,-27.600018257269056,15.472822373949311
B,69,train,179.9164,153.21918335203296,-26.697216647967053,14.838678768565318
B,70,train,182.207,155.28359717247906,-26.92340282752093,14.776272496402955
B,71,train,184.8744,157.40585902073107,-27.468540979268937,14.857947330332884
B,72,train,185.9589,157.63257128055275,-28.326328719447247,15.232574896628904
B,73,train,187.2289,158.67812157762944,-28.55077842237057,15.249130034076238
B,74,train,189.4161,159.7263199965952,-29.689780003404792,15.674369815134401
B,75,train,192.0266,160.52884304496965,-31.497756955030354,16.402809274876684
B,76,train,193.0797,161.07334246163745,-32.00635753836255,16.5767595134872
B,77,train,195.2658,161.86202871036264,-33.403771289637376,17.10682120967285
B,78,train,196.8764,161.8753829157519,-35.001017084248076,17.77816796947124
B,79,train,198.0153,162.23333431157667,-35.78196568842333,18.070303501003874
B,80,train,201.2647,162.46144485617793,-38.80325514382207,19.27971231111172
B,81,train,202.4935,164.25591150923995,-38.23758849076006,18.88336588125548
B,82,train,204.1896,165.4360151551078,-38.7535848448922,18.979215809665234
B,83,train,205.3946,165.8587851743378,-39.535814825662186,19.248711906575046
B,84,train,207.9062,165.86854345304647,-42.03765654695354,20.219530031790075
B,85,train,209.5765,165.96530349911023,-43.611196500889776,20.80920165232732
B,86,train,211.3289,166.38891399954247,-44.93998600045754,21.26542370705452
B,87,train,213.3479,166.9243995986831,-46.423500401316915,21.759530045206404
B,88,train,214.547,167.0722124740235,-47.474787525976495,22.12791953556866
B,89,train,216.1695,167.5730372200752,-48.59646277992479,22.480721276556032
B,90,train,219.0675,168.00679113257678,-51.060708867423216,23.308208140150054
B,91,train,220.7149,170.910614204443,-49.80428579555701,22.564985778285475
B,92,train,221.3952,172.3957661082922,-48.99943389170778,22.1321121197333
B,93,train,224.007,172.64422756353088,-51.36277243646913,22.929092589280305
B,94,train,224.9833,172.74395148848512,-52.23934851151489,23.219211608823805
B,95,train,227.4214,173.0697342592273,-54.35166574077272,23.899099091278444
B,96,train,229.3374,174.50536051392072,-54.83203948607928,23.908895577467646
B,97,train,231.2882,176.8146431107573,-54.4735568892427,23.55224213308016
B,98,train,231.9872,176.89192755256468,-55.09527244743532,23.749272566518894
B,99,train,233.6934,177.59805941466175,-56.09534058533825,24.003818929134606
B,100,train,236.5242,177.9739770716289,-58.55022292837111,24.754432285732754
B,101,extrapolation,237.7698204809252,178.22735212212132,-59.54246835880389,25.04206305004155
B,102,extrapolation,239.55547757332764,179.57974513737886,-59.97573243594877,25.036260094528743
B,103,extrapolation,241.04915779621658,180.52501143625577,-60.52414635996081,25.10863216171369
B,104,extrapolation,242.8232719342226,181.06072956758038,-61.76254236664221,25.435182499053393
B,105,extrapolation,244.07089849707816,181.17908955482943,-62.89180894224873,25.767844232769775
B,106,extrapolation,247.1369900748975,182.32002426449472,-64.81696581040279,26.227140579303533
B,107,extrapolation,248.10199006014847,183.10256425059356,-64.99942580955491,26.19867168086673
B,108,extrapolation,249.5736896447072,187.34165928131551,-62.23203036339169,24.93533290788189
B,109,extrapolation,251.014947795016,187.94790792278454,-63.067039872231476,25.124814448792634
B,110,extrapolation,253.06998674799948,188.16917272844495,-64.90081401955453,25.645401437579824
B,111,extrapolation,255.30625645491403,188.80336007581505,-66.50289637909898,26.048283070901988
B,112,extrapolation,256.38071369443446,189.73720058579715,-66.64351310863731,25.993965048426343
B,113,extrapolation,258.6104394915314,190.6286705982526,-67.9817688932788,26.28732584304856
B,114,extrapolation,259.874406989678,190.64106789604892,-69.23333909362907,26.64107631667591
B,115,extrapolation,260.8050845045969,191.6423534440061,-69.1627310605908,26.51893508593455
B,116,extrapolation,263.57389390487015,191.6607823099121,-71.91311159495805,27.283852178817504
B,117,extrapolation,265.55785183887633,192.82796375356287,-72.72988808531346,27.387587142195045
B,118,extrapolation,266.6149737815011,194.08930155575598,-72.5256722257451,27.20240022422073
B,119,extrapolation,267.92191508282406,194.5461963299252,-73.37571875289885,27.386979049554732
B,120,extrapolation,269.9704490239976,194.618108746139,-75.35234027785862,27.911329017777263
B,121,extrapolation,271.494055641645,195.77858136484554,-75.71547427679945,27.888446433147358
B,122,extrapolation,273.4596091884033,198.22645292388447,-75.23315626451884,27.511615513458167
B,123,extrapolation,275.58749264934386,198.43215625532724,-77.15533639401662,27.99667563004707
B,124,extrapolation,276.4520495031329,199.25380528205943,-77.19824422107348,27.924641672876668
B,125,extrapolation,278.25074352984194,199.29482107394773,-78.95592245589421,28.375817241051262
B,126,extrapolation,279.22925092774517,199.83456019598958,-79.39469073175559,28.43351492294057
B,127,extrapolation,282.4651147650521,199.87661006068456,-82.58850470436752,29.238479510315006
B,128,extrapolation,283.2111857332339,199.99568793444087,-83.21549779879302,29.38284290690993
B,129,extrapolation,284.83596398090475,201.79756657772063,-83.03839740318412,29.153059270545963
B,130,extrapolation,286.6674453630029,201.9140264490736,-84.75341891392932,29.565065822736614
B,131,extrapolation,287.9119205014222,203.7379018440734,-84.17401865734877,29.236031113526952
B,132,extrapolation,289.5798549292188,204.21066370057073,-85.36919122864808,29.480362592734437
B,133,extrapolation,291.8462913290674,204.91790272692123,-86.92838860214619,29.78567526291819
B,134,extrapolation,293.5584341393563,205.203695702121,-88.35473843723528,30.097836805905587
B,135,extrapolation,294.9653696192655,205.35282300697625,-89.61254661228926,30.380700869379705
B,136,extrapolation,295.57325487895827,205.38760717890196,-90.18564770005631,30.512113735388102
B,137,extrapolation,297.97927706194344,205.47110546067563,-92.5081716012678,31.045169487419543
B,138,extrapolation,299.8403260537213,206.228055117691,-93.61227093603028,31.220707423876707
B,139,extrapolation,301.64932546219416,206.83759188273956,-94.8117335794546,31.431110755570838
B,140,extrapolation,302.6967495896069,207.5481191291518,-95.14863046045511,31.433647896601677
B,141,extrapolation,304.8643713408573,209.2167566447854,-95.64761469607191,31.373825112916172
B,142,extrapolation,305.7289126020368,209.74880668509016,-95.98010591694666,31.393859710573942
B,143,extrapolation,307.2194961281701,209.87503998636083,-97.34445614180925,31.685637587660693
B,144,extrapolation,310.1094631467019,209.99847381703927,-100.11098932966263,32.28246836256771
B,145,extrapolation,311.165141530356,210.81915330832265,-100.34598822203333,32.248467077165834
B,146,extrapolation,312.4278011806009,211.8494248426597,-100.57837633794122,32.19251806589428
B,147,extrapolation,313.9852857311589,212.34781729765294,-101.63746843350597,32.37013740845493
B,148,extrapolation,315.47561608947575,213.302228594773,-102.17338749470275,32.38709500315998
B,149,extrapolation,317.7348059423702,214.9645722739615,-102.77023366840871,32.34465716263042
B,150,extrapolation,318.8531042563166,216.23826299970864,-102.61484125660797,32.182481489695306
C,1,train,14.1347,14.1347,0.0,0.0
C,2,train,21.022,17.87944075934579,-3.142559240654208,14.948907052869414
C,3,train,25.0108,24.907622937815674,-0.10317706218432576,0.41253003576185393
C,4,train,30.4248,29.1819496915223,-1.2428503084777027,4.084990890581706
C,5,train,32.935,38.45184809533486,5.516848095334858,16.750715334248845
C,6,train,37.5861,40.246951834943545,2.660851834943543,7.079350703966473
C,7,train,40.9187,42.52877624560928,1.610076245609278,3.9348176887566764
C,8,train,43.327,43.44258485864421,0.11558485864421186,0.2667732791197449
C,9,train,48.0051,45.73945385885533,-2.2656461411446713,4.719594670450997
C,10,train,49.7738,48.215898436260076,-1.5579015637399252,3.1299630804558323
C,11,train,52.9703,54.174195495009116,1.2038954950091139,2.272774545375642
C,12,train,56.4462,55.17058500635377,-1.2756149936462293,2.2598775358593306
C,13,train,59.347,56.44703478892772,-2.899965211072278,4.886456284348455
C,14,train,60.8317,60.29017506273589,-0.5415249372641071,0.8902018803750464
C,15,train,65.1125,62.21285013127638,-2.899649868723614,4.4532921769608205
C,16,train,67.0798,68.88590958742626,1.8061095874262492,2.692479088229615
C,17,train,69.5464,70.37169321243667,0.8252932124366623,1.186679989814947
C,18,train,72.0671,72.4224182465587,0.3553182465587099,0.493038080564793
C,19,train,75.7046,73.22203628095906,-2.4825637190409395,3.2792772421239125
C,20,train,77.1448,73.4071196269772,-3.7376803730227977,4.845019201582994
C,21,train,79.3373,73.79763815251799,-5.539661847482009,6.982417913745501
C,22,train,82.9103,73.82849294709521,-9.081807052904793,10.953774202849093
C,23,train,84.7354,77.10811133416009,-7.627288665839913,9.00130130481465
C,24,train,87.4252,78.71739775145545,-8.707802248544553,9.960288622210248
C,25,train,88.8091,78.95367919210757,-9.855420807892429,11.0973096314369
C,26,train,92.4918,80.28811695916987,-12.203683040830128,13.194340515407992
C,27,train,94.6513,87.9459572293825,-6.705342770617506,7.084258505289949
C,28,train,95.8706,88.11121688799625,-7.759383112003746,8.093600240327845
C,29,train,98.8311,88.90982611923647,-9.921273880763536,10.03861525447307
C,30,train,101.3178,89.41446851466142,-11.903331485338583,11.748509625493824
C,31,train,103.7255,90.01051878188757,-13.714981218112428,13.222381399089354
C,32,train,105.4466,90.57706545841147,-14.869534541588536,14.101483159806515
C,33,train,107.1686,91.0830706176864,-16.085529382313595,15.009554461207477
C,34,train,111.0295,93.69095403969848,-17.338545960301516,15.616161434845258
C,35,train,111.8746,95.79111173057132,-16.083488269428685,14.37635376522346
C,36,train,114.3202,101.25212411737006,-13.068075882629941,11.431117057729029
C,37,train,116.2266,101.47914021004439,-14.747459789955613,12.688540996601132
C,38,train,118.7907,101.55401077169812,-17.236689228301884,14.510133561214712
C,39,train,121.3701,101.74916283147972,-19.62093716852027,16.16620334705193
C,40,train,122.9468,102.57184400792598,-20.37495599207402,16.572172673118796
C,41,train,124.2568,103.55350055300426,-20.703299446995743,16.661703381219976
C,42,train,127.5166,103.6654068906379,-23.8511931093621,18.70438288768843
C,43,train,129.5787,104.79010332799233,-24.78859667200767,19.130147680141622
C,44,train,131.0876,105.68795744091929,-25.399642559080718,19.376083290166815
C,45,train,133.4977,109.35839797411847,-24.139302025881534,18.08218570498333
C,46,train,134.7565,109.90144803455047,-24.85505196544952,18.444417868859404
C,47,train,138.116,110.11023626274407,-28.005763737255947,20.27698726958205
C,48,train,139.7362,111.48303703262701,-28.253162967372987,20.218928929921514
C,49,train,141.1237,113.77430401621486,-27.349395983785158,19.379732804472358
C,50,train,143.1118,114.88329156807632,-28.22850843192367,19.72479448369993
C,51,train,146.0009,117.5461810699945,-28.454718930005498,19.489413373482968
C,52,train,147.4427,117.94253323242398,-29.50016676757602,20.007885617650803
C,53,train,150.0515,118.16832153236547,-31.883178467634536,21.248157111148195
C,54,train,150.9252,118.63752258150556,-32.287677418494425,21.393165235821737
C,55,train,153.0246,120.90366346452082,-32.120936535479174,20.99070119149416
C,56,train,156.1129,123.18043259398955,-32.932467406010446,21.095288990218265
C,57,train,157.5975,124.40398866315428,-33.19351133684572,21.062206784273684
C,58,train,158.8499,127.51106710066051,-31.33883289933948,19.728582076123107
C,59,train,161.1889,127.75961427989355,-33.429285720106435,20.739198369184503
C,60,train,163.0306,127.90076206273632,-35.12983793726367,21.548002606420926
C,61,train,165.5373,130.22000362777737,-35.317296372222614,21.3349476959106
C,62,train,167.1844,133.6129503304978,-33.571449669502215,20.08049176209157
C,63,train,169.0945,134.54875669439613,-34.54574330560388,20.42984443941339
C,64,train,169.9119,137.00826332559922,-32.903636674400786,19.365116083335415
C,65,train,173.4115,137.62426935766996,-35.78723064233003,20.63717264560311
C,66,train,174.7541,138.0429311443839,-36.71116885561608,21.00732907303238
C,67,train,176.4414,141.69105735247462,-34.75034264752537,19.695118406182093
C,68,train,178.3774,142.68841604908502,-35.688983950914974,20.007570438247768
