schema_version,row_id,row_family,case_kind,action_case,comparison_case,subset_u,subset_v,arrow_open,subject_value,oracle_value,record_equal,detected,negative_reason,oracle,status
paper17-open-groupoid-controls/1,AO-0414,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0415,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0416,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0417,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0418,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0,,2,2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0419,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,1,,3,3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0420,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|1,,2|3,2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0421,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,2,,0,0,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0422,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|2,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0423,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,1|2,,0|3,0|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0424,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|1|2,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0425,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,3,,1,1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0426,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|3,,1|2,1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0427,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,1|3,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0428,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|1|3,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0429,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,2|3,,0|1,0|1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0430,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|2|3,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0431,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,1|2|3,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0432,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0433,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0434,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0435,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,1,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0436,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0437,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,2,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0438,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|2,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0439,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0440,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0441,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,3,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0442,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0443,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,1|3,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0444,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0445,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0446,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0447,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0448,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|2,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0449,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0450,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0,,1|2,1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0451,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,1,,2|3,2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0452,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|1,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0453,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,2,,0|3,0|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0454,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0455,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,1|2,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0456,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0457,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,3,,0|1,0|1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0458,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|3,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0459,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0460,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0461,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,2|3,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0462,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0463,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0464,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|2,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0465,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0466,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0467,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,1,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0468,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0469,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,2,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0470,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0471,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0472,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0473,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,3,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0474,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0475,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0476,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0477,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0478,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0479,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0480,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|2,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0481,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0482,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0,,3,3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0483,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,1,,0,0,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0484,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|1,,0|3,0|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0485,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,2,,1,1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0486,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|2,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0487,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,1|2,,0|1,0|1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0488,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|1|2,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0489,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,3,,2,2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0490,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|3,,2|3,2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0491,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,1|3,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0492,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|1|3,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0493,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,2|3,,1|2,1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0494,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|2|3,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0495,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,1|2|3,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0496,PRODUCT,DIAGNOSTIC,TRANSITIVE,,3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0497,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0498,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0,,0|3,0|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0499,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,1,,0|1,0|1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0500,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|1,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0501,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,2,,1|2,1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0502,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0503,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,1|2,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0504,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0505,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,3,,2|3,2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0506,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|3,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0507,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0508,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0509,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,2|3,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0510,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0511,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0512,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0513,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0514,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0515,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,1,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0516,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0517,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,2,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0518,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|2,,1|3,1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0519,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0520,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0521,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,3,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0522,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0523,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,1|3,,0|2,0|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0524,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0525,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0526,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0527,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0528,PRODUCT,DIAGNOSTIC,TRANSITIVE,,1|3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0529,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0530,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0531,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,1,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0532,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0533,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,2,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0534,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0535,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0536,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0537,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,3,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0538,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0539,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0540,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0541,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0542,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0543,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0544,PRODUCT,DIAGNOSTIC,TRANSITIVE,,0|1|3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0545,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0546,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,0,,2|3,2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0547,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,1,,0|3,0|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0548,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,0|1,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0549,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,2,,0|1,0|1,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0550,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0551,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,1|2,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0552,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0553,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,3,,1|2,1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0554,PRODUCT,DIAGNOSTIC,TRANSITIVE,,2|3,0|3,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
