vertex_count,mask,first,second,strict_external_witness_exists,minimal_repair
4,20441,0>0,2>3;3>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20451,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20451,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20457,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20457,0>0,2>3;3>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20459,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20473,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20473,0>0,2>3;3>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20650,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20651,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20654,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20655,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20714,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20715,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20718,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20719,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20838,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20839,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20842,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20843,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20846,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20846,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20847,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20847,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20906,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20906,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20907,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20907,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20910,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20910,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20911,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20911,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20970,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20971,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20974,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,20975,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21048,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21049,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21077,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21080,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21081,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21081,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21084,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21085,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21085,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21109,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21112,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21112,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21113,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21113,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21113,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21116,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21117,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21117,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21123,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21125,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21127,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21141,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21155,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21157,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21159,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21173,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21187,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21189,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21189,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21191,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21192,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21193,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21193,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21194,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21195,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21196,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21197,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21197,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21198,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21199,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21205,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21205,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21208,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21209,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21209,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21212,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21213,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21213,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21219,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21221,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21221,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21223,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21224,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21225,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21225,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21226,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21227,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21228,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21229,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21229,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21230,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21231,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21237,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21237,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21240,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21241,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21241,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21244,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21245,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21245,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21300,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21301,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21304,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21304,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21305,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21305,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21308,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21308,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21309,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21309,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21315,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21320,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21321,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21322,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21323,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21336,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21337,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21347,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21352,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21352,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21353,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21353,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21354,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21355,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21368,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21368,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21369,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21369,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21379,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21411,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21416,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21417,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21418,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21419,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21420,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21421,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21422,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21423,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21432,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21433,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21436,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21437,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21443,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21448,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21449,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21450,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21451,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21464,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21465,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21475,0>0,1>3;3>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21480,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21481,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21482,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21483,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21496,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21497,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21674,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21675,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21678,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21679,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21738,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21739,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21742,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21743,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21768,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21769,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21770,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21771,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21784,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21785,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21786,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21787,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21800,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21801,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21802,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21803,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21816,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21817,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21818,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21819,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21832,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21833,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21842,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21843,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21848,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21849,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21862,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21863,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21864,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21865,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21866,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21867,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21870,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21870,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21871,0>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21871,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21874,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21875,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21880,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21881,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21890,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21891,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21896,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21897,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21898,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21898,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21899,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21899,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21906,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21906,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21907,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21907,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21912,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21913,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21914,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21914,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21915,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21915,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21922,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21923,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21928,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21929,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21930,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21930,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21930,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21930,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21931,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21931,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21931,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21931,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21934,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21934,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21935,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21935,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21938,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21938,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21939,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21939,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21944,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21945,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21946,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21946,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21947,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21947,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21954,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21955,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21960,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21961,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21962,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21963,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21970,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21970,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21971,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21971,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21976,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21977,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21978,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21979,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21986,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21987,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21992,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21993,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21994,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21994,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21995,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21995,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21998,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,21999,0>3;3>2;2>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22002,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22002,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22003,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22003,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22008,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22009,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22010,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22011,0>1;1>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22038,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22039,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22040,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22041,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22042,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22042,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22043,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22043,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22046,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22047,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22070,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22071,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22072,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22072,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22073,0>3;3>0,1>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22073,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22074,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22074,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22075,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22075,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22078,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22079,0>1;1>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22101,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22104,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22104,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22105,0>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22105,0>3;3>0,1>2;2>1,False,allow_SCC_paths_to_traverse_cycle_vertices
4,22105,0>3;3>0,2>2,False,allow_SCC_paths_to_traverse_cycle_vertices
