('state', 1, 0, (), 0, 0, 1, 1, True, 1, ())
('summary', 1, 1, 1, 1, 0, [1], 1, (0,))
('state', 2, 0, ((1, 2),), 0, 0, 1, 1, True, 1, ())
('summary', 2, 1, 1, 1, 0, [1], 1, (0,))
('state', 3, 0, ((1, 2), (1, 3)), 2, 1, 2, 0, False, 0, (0, 0))
('state', 3, 1, ((1, 2), (2, 3)), 2, 0, 2, 1, True, 1, (1, 0))
('state', 3, 2, ((1, 3), (2, 3)), 1, 0, 2, 2, True, 2, (1, 1))
('summary', 3, 3, 2, 2, 1, [2], 2, (2,))
('state', 4, 0, ((1, 2), (1, 3), (1, 4)), 8, 1, 2, 0, False, 0, (0, 0))
('state', 4, 1, ((1, 2), (1, 3), (2, 4)), 7, 1, 2, 0, False, 0, (0, 0))
('state', 4, 2, ((1, 2), (1, 3), (3, 4)), 12, 1, 2, 0, False, 0, (0, 0))
('state', 4, 3, ((1, 2), (1, 4), (2, 3)), 4, 2, 2, 0, False, 0, (0, 0))
('state', 4, 4, ((1, 2), (1, 4), (3, 4)), 14, 1, 2, 1, False, 1, (0, 1))
('state', 4, 5, ((1, 2), (2, 3), (2, 4)), 10, 1, 2, 0, False, 0, (0, 0))
('state', 4, 6, ((1, 2), (2, 3), (3, 4)), 14, 0, 2, 2, True, 2, (2, 0))
('state', 4, 7, ((1, 2), (2, 4), (3, 4)), 12, 0, 2, 3, True, 3, (2, 1))
('state', 4, 8, ((1, 3), (1, 4), (2, 3)), 9, 0, 2, 2, True, 2, (2, 0))
('state', 4, 9, ((1, 3), (1, 4), (2, 4)), 8, 0, 2, 1, True, 1, (1, 0))
('state', 4, 10, ((1, 3), (2, 3), (2, 4)), 13, 0, 2, 2, True, 2, (2, 0))
('state', 4, 11, ((1, 3), (2, 3), (3, 4)), 6, 1, 2, 0, False, 0, (0, 0))
('state', 4, 12, ((1, 3), (2, 4), (3, 4)), 7, 0, 2, 2, True, 2, (1, 1))
('state', 4, 13, ((1, 4), (2, 3), (2, 4)), 10, 0, 2, 1, True, 1, (1, 0))
('state', 4, 14, ((1, 4), (2, 3), (3, 4)), 6, 0, 2, 2, True, 2, (1, 1))
('state', 4, 15, ((1, 4), (2, 4), (3, 4)), 7, 1, 2, 0, False, 0, (0, 0))
('summary', 4, 16, 9, 8, 2, [2], 3, (7,))
('state', 5, 0, ((1, 2), (1, 3), (1, 4), (1, 5)), 50, 1, 2, 0, False, 0, (0, 0))
('state', 5, 1, ((1, 2), (1, 3), (1, 4), (2, 5)), 22, 1, 2, 0, False, 0, (0, 0))
('state', 5, 2, ((1, 2), (1, 3), (1, 4), (3, 5)), 59, 1, 2, 0, False, 0, (0, 0))
('state', 5, 3, ((1, 2), (1, 3), (1, 4), (4, 5)), 60, 1, 2, 0, False, 0, (0, 0))
('state', 5, 4, ((1, 2), (1, 3), (1, 5), (2, 4)), 29, 1, 2, 0, False, 0, (0, 0))
('state', 5, 5, ((1, 2), (1, 3), (1, 5), (3, 4)), 65, 1, 2, 0, False, 0, (0, 0))
('state', 5, 6, ((1, 2), (1, 3), (1, 5), (4, 5)), 66, 1, 2, 0, False, 0, (0, 0))
('state', 5, 7, ((1, 2), (1, 3), (2, 4), (2, 5)), 42, 2, 2, 0, False, 0, (0, 0))
('state', 5, 8, ((1, 2), (1, 3), (2, 4), (3, 5)), 14, 2, 2, 0, False, 0, (0, 0))
('state', 5, 9, ((1, 2), (1, 3), (2, 4), (4, 5)), 46, 1, 2, 0, False, 0, (0, 0))
('state', 5, 10, ((1, 2), (1, 3), (2, 5), (3, 4)), 11, 2, 2, 0, False, 0, (0, 0))
('state', 5, 11, ((1, 2), (1, 3), (2, 5), (4, 5)), 48, 1, 2, 1, False, 1, (0, 1))
('state', 5, 12, ((1, 2), (1, 3), (3, 4), (3, 5)), 79, 2, 2, 0, False, 0, (0, 0))
('state', 5, 13, ((1, 2), (1, 3), (3, 4), (4, 5)), 83, 1, 2, 0, False, 0, (0, 0))
('state', 5, 14, ((1, 2), (1, 3), (3, 5), (4, 5)), 81, 1, 2, 1, False, 1, (0, 1))
('state', 5, 15, ((1, 2), (1, 4), (1, 5), (2, 3)), 16, 2, 2, 0, False, 0, (0, 0))
('state', 5, 16, ((1, 2), (1, 4), (1, 5), (3, 4)), 87, 1, 2, 1, False, 1, (0, 1))
('state', 5, 17, ((1, 2), (1, 4), (1, 5), (3, 5)), 88, 1, 2, 0, False, 0, (0, 0))
('state', 5, 18, ((1, 2), (1, 4), (2, 3), (2, 5)), 21, 1, 2, 0, False, 0, (0, 0))
('state', 5, 19, ((1, 2), (1, 4), (2, 3), (3, 5)), 41, 1, 2, 0, False, 0, (0, 0))
('state', 5, 20, ((1, 2), (1, 4), (2, 3), (4, 5)), 25, 2, 2, 0, False, 0, (0, 0))
('state', 5, 21, ((1, 2), (1, 4), (2, 5), (3, 4)), 22, 0, 2, 2, True, 2, (2, 0))
('state', 5, 22, ((1, 2), (1, 4), (2, 5), (3, 5)), 21, 0, 2, 2, True, 2, (2, 0))
('state', 5, 23, ((1, 2), (1, 4), (3, 4), (3, 5)), 106, 1, 2, 0, False, 0, (0, 0))
('state', 5, 24, ((1, 2), (1, 4), (3, 4), (4, 5)), 99, 2, 2, 0, False, 0, (0, 0))
('state', 5, 25, ((1, 2), (1, 4), (3, 5), (4, 5)), 100, 1, 2, 1, False, 1, (0, 1))
('state', 5, 26, ((1, 2), (1, 5), (2, 3), (2, 4)), 30, 1, 2, 0, False, 0, (0, 0))
('state', 5, 27, ((1, 2), (1, 5), (2, 3), (3, 4)), 28, 3, 2, 0, False, 0, (0, 0))
('state', 5, 28, ((1, 2), (1, 5), (2, 3), (4, 5)), 32, 2, 2, 1, False, 1, (0, 1))
('state', 5, 29, ((1, 2), (1, 5), (2, 4), (3, 4)), 30, 0, 2, 2, True, 2, (2, 0))
('state', 5, 30, ((1, 2), (1, 5), (2, 4), (3, 5)), 29, 0, 2, 2, True, 2, (2, 0))
('state', 5, 31, ((1, 2), (1, 5), (3, 4), (3, 5)), 119, 1, 2, 0, False, 0, (0, 0))
('state', 5, 32, ((1, 2), (1, 5), (3, 4), (4, 5)), 115, 1, 2, 1, False, 1, (0, 1))
('state', 5, 33, ((1, 2), (1, 5), (3, 5), (4, 5)), 116, 2, 2, 0, False, 0, (0, 0))
('state', 5, 34, ((1, 2), (2, 3), (2, 4), (2, 5)), 69, 1, 2, 0, False, 0, (0, 0))
('state', 5, 35, ((1, 2), (2, 3), (2, 4), (3, 5)), 110, 1, 2, 0, False, 0, (0, 0))
('state', 5, 36, ((1, 2), (2, 3), (2, 4), (4, 5)), 111, 1, 2, 0, False, 0, (0, 0))
('state', 5, 37, ((1, 2), (2, 3), (2, 5), (3, 4)), 96, 1, 2, 0, False, 0, (0, 0))
('state', 5, 38, ((1, 2), (2, 3), (2, 5), (4, 5)), 97, 1, 2, 0, False, 0, (0, 0))
('state', 5, 39, ((1, 2), (2, 3), (3, 4), (3, 5)), 98, 0, 2, 3, True, 3, (3, 0))
('state', 5, 40, ((1, 2), (2, 3), (3, 4), (4, 5)), 115, 0, 2, 2, True, 2, (2, 0))
('state', 5, 41, ((1, 2), (2, 3), (3, 5), (4, 5)), 100, 0, 2, 3, True, 3, (2, 1))
('state', 5, 42, ((1, 2), (2, 4), (2, 5), (3, 4)), 77, 1, 2, 1, False, 1, (0, 1))
('state', 5, 43, ((1, 2), (2, 4), (2, 5), (3, 5)), 78, 1, 2, 0, False, 0, (0, 0))
('state', 5, 44, ((1, 2), (2, 4), (3, 4), (3, 5)), 119, 0, 2, 2, True, 2, (2, 0))
('state', 5, 45, ((1, 2), (2, 4), (3, 4), (4, 5)), 80, 0, 2, 3, True, 3, (3, 0))
('state', 5, 46, ((1, 2), (2, 4), (3, 5), (4, 5)), 81, 0, 2, 3, True, 3, (2, 1))
('state', 5, 47, ((1, 2), (2, 5), (3, 4), (3, 5)), 106, 0, 2, 2, True, 2, (2, 0))
('state', 5, 48, ((1, 2), (2, 5), (3, 4), (4, 5)), 83, 0, 2, 3, True, 3, (2, 1))
('state', 5, 49, ((1, 2), (2, 5), (3, 5), (4, 5)), 84, 0, 2, 3, True, 3, (3, 0))
('state', 5, 50, ((1, 3), (1, 4), (1, 5), (2, 3)), 51, 0, 2, 3, True, 3, (3, 0))
('state', 5, 51, ((1, 3), (1, 4), (1, 5), (2, 4)), 50, 0, 2, 1, True, 1, (1, 0))
('state', 5, 52, ((1, 3), (1, 4), (1, 5), (2, 5)), 50, 1, 2, 0, False, 0, (0, 0))
('state', 5, 53, ((1, 3), (1, 4), (2, 3), (2, 5)), 73, 1, 2, 0, False, 0, (0, 0))
('state', 5, 54, ((1, 3), (1, 4), (2, 3), (3, 5)), 57, 1, 2, 0, False, 0, (0, 0))
('state', 5, 55, ((1, 3), (1, 4), (2, 3), (4, 5)), 60, 0, 2, 2, True, 2, (2, 0))
('state', 5, 56, ((1, 3), (1, 4), (2, 4), (2, 5)), 102, 1, 2, 0, False, 0, (0, 0))
('state', 5, 57, ((1, 3), (1, 4), (2, 4), (3, 5)), 59, 0, 2, 2, True, 2, (2, 0))
('state', 5, 58, ((1, 3), (1, 4), (2, 4), (4, 5)), 55, 1, 2, 0, False, 0, (0, 0))
('state', 5, 59, ((1, 3), (1, 4), (2, 5), (3, 5)), 57, 0, 2, 2, True, 2, (2, 0))
('state', 5, 60, ((1, 3), (1, 4), (2, 5), (4, 5)), 55, 0, 2, 2, True, 2, (2, 0))
('state', 5, 61, ((1, 3), (1, 5), (2, 3), (2, 4)), 63, 1, 2, 0, False, 0, (0, 0))
('state', 5, 62, ((1, 3), (1, 5), (2, 3), (3, 4)), 67, 1, 2, 0, False, 0, (0, 0))
('state', 5, 63, ((1, 3), (1, 5), (2, 3), (4, 5)), 66, 0, 2, 3, True, 3, (2, 1))
('state', 5, 64, ((1, 3), (1, 5), (2, 4), (2, 5)), 117, 1, 2, 0, False, 0, (0, 0))
