source_size,point_x,point_y,measurable_event,delta_x,delta_y,equal_on_event,equal_on_entire_borel_ledger,proper_singleton_measurable,dirac_domain,scope
3,2,1,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
3,2,1,"{0,1,2}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
3,2,2,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
3,2,2,"{0,1,2}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,0,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,0,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,1,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,1,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,2,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,2,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,3,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,3,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,4,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,0,4,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,0,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,0,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,1,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,1,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,2,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,2,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,3,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,3,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,4,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,1,4,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,0,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,0,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,1,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,1,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,2,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,2,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,3,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,3,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,4,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,2,4,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,0,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,0,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,1,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,1,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,2,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,2,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,3,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,3,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,4,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,3,4,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,0,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,0,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,1,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,1,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,2,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,2,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,3,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,3,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,4,{},0,0,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
5,4,4,"{0,1,2,3,4}",1,1,true,true,false,measurable_events_only,finite Dirac ledger; no Radon/support claim
