set_size,map,direction,domain_topology,codomain_topology,continuous,expected_continuity,noncanonical_label_choice,scope
1,chosen_identity_after_label_freeze,actual_indiscrete_to_standard_discrete_proxy,indiscrete,discrete_proxy,true,true,true,finite direction control; discrete proxy is not a circle theorem
1,chosen_identity_after_label_freeze,standard_discrete_proxy_to_actual_indiscrete,discrete_proxy,indiscrete,true,true,true,finite direction control; discrete proxy is not a circle theorem
2,chosen_identity_after_label_freeze,actual_indiscrete_to_standard_discrete_proxy,indiscrete,discrete_proxy,false,false,true,finite direction control; discrete proxy is not a circle theorem
2,chosen_identity_after_label_freeze,standard_discrete_proxy_to_actual_indiscrete,discrete_proxy,indiscrete,true,true,true,finite direction control; discrete proxy is not a circle theorem
3,chosen_identity_after_label_freeze,actual_indiscrete_to_standard_discrete_proxy,indiscrete,discrete_proxy,false,false,true,finite direction control; discrete proxy is not a circle theorem
3,chosen_identity_after_label_freeze,standard_discrete_proxy_to_actual_indiscrete,discrete_proxy,indiscrete,true,true,true,finite direction control; discrete proxy is not a circle theorem
5,chosen_identity_after_label_freeze,actual_indiscrete_to_standard_discrete_proxy,indiscrete,discrete_proxy,false,false,true,finite direction control; discrete proxy is not a circle theorem
5,chosen_identity_after_label_freeze,standard_discrete_proxy_to_actual_indiscrete,discrete_proxy,indiscrete,true,true,true,finite direction control; discrete proxy is not a circle theorem
