source_size,source_sigma,source_sigma_cardinality,target_size,target_sigma,target_countably_separated,map_values,image_size,constant,measurable,collapse_match,scope
3,"{empty,X}",2,2,power_set,true,101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,2,power_set,true,110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,2,power_set,true,111,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,000,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,002,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,020,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,022,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,111,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,112,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,121,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,122,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,200,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,202,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,211,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,212,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,220,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,221,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
3,"{empty,X}",2,3,power_set,true,222,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00000,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,00111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,01111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,10111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,2,power_set,true,11111,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00000,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00002,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00020,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00022,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00112,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00121,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00122,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00200,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00202,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00211,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00212,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00220,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00221,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,00222,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01002,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01020,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01022,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01112,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01121,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01122,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01200,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01202,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01211,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01212,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01220,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01221,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,01222,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02001,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02002,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02010,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02011,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02020,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02022,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02100,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02101,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02110,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02111,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02112,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02121,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02122,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02200,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02202,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02211,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02212,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02220,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02221,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,02222,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10002,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10020,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10022,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10112,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10121,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10122,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10200,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10202,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10211,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10212,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10220,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10221,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,10222,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11001,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11002,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11010,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11011,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11020,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11022,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11100,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11101,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11110,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11111,1,true,true,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11112,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11121,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11122,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11200,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11202,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11211,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11212,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11220,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11221,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,11222,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12000,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12001,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12002,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12010,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12011,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12020,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12022,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12100,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12101,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12110,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12111,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12112,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12120,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12121,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12122,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12200,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12201,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12202,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12210,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12211,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12212,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12220,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12221,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,12222,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20000,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20001,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20002,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20010,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20011,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20012,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20020,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20021,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20022,2,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20100,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20101,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20102,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20110,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20111,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
5,"{empty,X}",2,3,power_set,true,20112,3,false,false,true,finite exhaustive measurable control; not an actual-packet proof
