row_id,d_over_a,topological_word_length,cyclic_word,source_round2_fd_status,abs_source_paraxial_trace,source_trace_condition_tier,pre_refinement_return_residual,fallback_stationarity_residual,post_refinement_return_residual,multiscale_trace_relative_span,fine_determinant_residual,parity_corrected_trace_relative_residual,half_density_relative_residual,round3_validation_status,round3_failure_tier,fallback_selector_uses_paraxial_target,fallback_selector_uses_prime_or_zero_data,evidence_status
D5a186ddbb8e182a8,6.2,12,012012101212,OPEN,6.79949738318235e+12,ABS_TRACE_GT_1E12,0.00014471552992883900645978709257467,2.1431013586542655916545941530725e-101,2.5138452722167514417185054026117e-90,2.9349509909168104196033864144612e-32,3.0409704759260829588536189661992e-24,5.5294029598677998153882531907277e-16,1.2165445569067783866889767549999e-15,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
D26d3ac4149ae4f34,6.2,12,012101210202,OPEN,5.07970321939515e+12,ABS_TRACE_GT_1E12,0.00040372537502517201000412857872118,3.5718355977571093194243235884542e-101,8.6533722213038658775569369824393e-89,1.9027132699125321948145160831699e-32,7.6061283085025273281183633597573e-25,3.4553683210850541618607015668388e-16,1.0388459621588212657942342811018e-15,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
Dee27f9ce3733d020,6.2,12,012102121212,OPEN,4.51080357253431e+12,ABS_TRACE_GT_1E12,0.00017368691721563440742297578125189,1.4287342391028437277697294353817e-101,8.3842987712486552522958884174896e-90,1.2806812852459462061508061168768e-32,6.3811015444132135127520285991583e-25,5.2126024446187775849924334037579e-16,1.2582555947120925551838683418248e-15,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
Da02b5229e26cec0e,6.2,12,020202021021,OPEN,4.273306303112e+12,ABS_TRACE_GT_1E12,0.00098071331229759717775844875411380,2.8574684782056874555394588707634e-101,3.3473391116266895613005378357605e-90,1.3196884027346165415458020911160e-32,3.5044067931976199876008416721677e-25,2.3205100796569152666546301250301e-16,3.3138541646802743319262882030342e-16,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
Dd58477f328d2388c,6.2,12,020202102021,OPEN,4.54395431376978e+12,ABS_TRACE_GT_1E12,0.0020340122147747458502241600572837,3.5718355977571093194243235884542e-101,7.1048685037987799703327183105023e-90,1.4944701135683649467080383215928e-32,4.5694373117598577681776921248295e-25,6.8197753125800597281777774495154e-16,3.3602699162979928559083692178130e-16,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
D2b6c920443d04922,6.2,12,020202121021,OPEN,4.58067795685263e+12,ABS_TRACE_GT_1E12,0.0014252156046266731828612142961004,2.8574684782056874555394588707634e-101,3.7656623010084286592973168180642e-89,1.5163699358193971981530536935502e-32,4.6262309434198318096908569267427e-25,4.5560923106650847115835691852537e-16,1.1803604720365862630175834673978e-16,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
Dfda0150a70e01f50,6.2,12,020210212021,OPEN,6.75139961215414e+12,ABS_TRACE_GT_1E12,0.0028693349853453144410703298148242,2.8574684782056874555394588707634e-101,9.2410165565362038681892021563104e-90,3.2951640639889944945999500318770e-32,2.1655604779194638616256407583763e-24,6.4900483828965233495291034175610e-16,1.1995693512667200930941086230290e-15,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
Dd9366888e19c7e8e,6.2,12,020212021021,OPEN,6.79949738318235e+12,ABS_TRACE_GT_1E12,0.0028018248698650589413726942886318,5.0005698368599530471940530238359e-101,3.1552322111765834553151658068307e-89,3.3373517232720696793330213684904e-32,2.1828953047532096450296193143733e-24,5.5294029598677998153882531907277e-16,1.2165445569067783866889767549999e-15,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
D30d2e3a85229b65c,6.2,12,020212102121,OPEN,4.86040828846668e+12,ABS_TRACE_GT_1E12,0.0029402582526358210182633743068993,5.0005698368599530471940530238359e-101,5.7601847300435876640667502089012e-90,1.6795733598811105329958662430388e-32,4.3202895547868883208896667667596e-25,1.3599378482016928951532674234637e-16,4.6831314718187314840926879082758e-16,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
Dc59ac3c8634b084a,6.2,12,021021212121,OPEN,4.273306303112e+12,ABS_TRACE_GT_1E12,0.00043717802847589484944842630475780,2.8574684782056874555394588707634e-101,4.7354378330719703122521241218875e-89,1.1590195155409710242427220885875e-32,4.7486845281180254078246730020257e-25,2.3205100796569152666546301250301e-16,3.3138541646802743319262882030342e-16,NUMERICALLY_CERTIFIED,NONE,false,false,NUMERICALLY_CERTIFIED
