atom_count,free_rank,radius,group_ball_dimension,operator_dimension,height,alpha,singular_min,singular_q10,singular_median,singular_q90,singular_max,root_singular_q10_q50_q90,empirical_tau_gram,root_tau_gram,ordinary_eigen_max_distance_from_loop_values,z_probe,finite_section_logabsdet_per_group_dim,euler_loop_logabs,finite_logabsdet_error_vs_euler,rooted_regularized_fk_log_proxy,rooted_fk_minus_euler,fk_epsilon,warning
2,2,2,17,34,9.0,0.0,0.1766693651968182,0.2780719917702504,0.7071067811865475,1.1729330355992,1.2429666758045996,"[0.1766693651968187, 0.8916712795767685, 1.2429666758045999]",1.225490196078431,1.6666666666666665,0.0,"[0.25, 0.0]",-0.07116743052484326,-0.07116743052484298,-2.7755575615628914e-16,-0.07116474151520406,2.68900963891483e-06,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,2,17,34,9.0,0.0,0.1766693651968182,0.2780719917702504,0.7071067811865475,1.1729330355992,1.2429666758045996,"[0.1766693651968187, 0.8916712795767685, 1.2429666758045999]",1.225490196078431,1.6666666666666665,0.0,"[1.0, 0.0]",-0.7889951441828759,-0.7889951441828763,4.440892098500626e-16,-0.7287761773914507,0.06021896679142558,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,2,17,34,9.0,0.5,0.4825272463735406,0.5088770114347293,0.6500426329628362,0.7872413472053812,0.8096821549337266,"[0.4825272463735406, 0.7223718968506118, 0.8096821549337269]",0.861517615795278,0.893224933564966,0.0,"[0.25, 0.0]",-0.07116743052484326,-0.07116743052484298,-2.7755575615628914e-16,-0.0711674294808833,1.0439596825895237e-09,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,2,17,34,9.0,0.5,0.4825272463735406,0.5088770114347293,0.6500426329628362,0.7872413472053812,0.8096821549337266,"[0.4825272463735406, 0.7223718968506118, 0.8096821549337269]",0.861517615795278,0.893224933564966,0.0,"[1.0, 0.0]",-0.7889951441828766,-0.7889951441828763,-3.3306690738754696e-16,-0.7889772459521328,1.7898230743496057e-05,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,2,17,34,9.0,1.0,0.17666936519681822,0.27807199177025027,0.7071067811865475,1.1729330355992003,1.2429666758045994,"[0.17666936519681822, 0.8916712795767685, 1.2429666758045999]",1.2254901960784315,1.6666666666666665,0.0,"[0.25, 0.0]",-0.07116743052484326,-0.07116743052484298,-2.7755575615628914e-16,-0.07116474154064906,2.6889841939214953e-06,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,2,17,34,9.0,1.0,0.17666936519681822,0.27807199177025027,0.7071067811865475,1.1729330355992003,1.2429666758045994,"[0.17666936519681822, 0.8916712795767685, 1.2429666758045999]",1.2254901960784315,1.6666666666666665,0.0,"[1.0, 0.0]",-0.7889951441828761,-0.7889951441828763,2.220446049250313e-16,-0.7294156889413064,0.059579455241569934,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,0.0,0.0,0.13043362948955395,0.27300820884159516,0.7071067811865476,1.1784463492074542,1.264717464880802,"[0.13399500210345677, 1.0532404205680217, 1.2647174648808017]",1.242138364779874,1.6666666666666667,0.0,"[0.25, 0.0]",-0.3504071199085968,-0.3504071199085965,-2.7755575615628914e-16,-0.3504069364037271,1.8350486941098865e-07,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,0.0,0.0,0.13043362948955395,0.27300820884159516,0.7071067811865476,1.1784463492074542,1.264717464880802,"[0.13399500210345677, 1.0532404205680217, 1.2647174648808017]",1.242138364779874,1.6666666666666667,0.0,"[1.0, 0.0]",-2.0891586798160096,-2.0891586798160064,-3.1086244689504383e-15,-1.02277282420917,1.0663858556068364,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,0.0,0.5,0.12928949234951265,0.2727223699713629,0.7071067811865477,1.1718804333450614,1.26090353220121,"[0.13291164093222677, 1.0333938141613628, 1.2609035322012103]",1.238008595321895,1.6582482904638631,0.0,"[0.25, 0.0]",-0.3504071199085968,-0.3504071199085965,-2.7755575615628914e-16,-0.3504069287030956,1.9120550093232325e-07,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,0.0,0.5,0.12928949234951265,0.2727223699713629,0.7071067811865477,1.1718804333450614,1.26090353220121,"[0.13291164093222677, 1.0333938141613628, 1.2609035322012103]",1.238008595321895,1.6582482904638631,0.0,"[1.0, 0.0]",-2.0891586798160096,-2.0891586798160064,-3.1086244689504383e-15,-1.006786668858569,1.0823720109574375,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,0.0,1.0,0.13043362948955395,0.27300820884159516,0.7071067811865475,1.1784463492074553,1.2647174648808013,"[0.13399500210345583, 1.053240420568022, 1.2647174648808017]",1.2421383647798745,1.666666666666667,0.0,"[0.25, 0.0]",-0.3504071199085968,-0.3504071199085965,-2.7755575615628914e-16,-0.3504069363906361,1.8351796043925006e-07,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,0.0,1.0,0.13043362948955395,0.27300820884159516,0.7071067811865475,1.1784463492074553,1.2647174648808013,"[0.13399500210345583, 1.053240420568022, 1.2647174648808017]",1.2421383647798745,1.666666666666667,0.0,"[1.0, 0.0]",-2.0891586798160096,-2.0891586798160064,-3.1086244689504383e-15,-1.0166157611278515,1.072542918688155,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,3.0,0.0,0.13043362948955398,0.27300820884159505,0.7071067811865476,1.1784463492074555,1.2647174648808017,"[0.1339950021034566, 1.053240420568022, 1.2647174648808017]",1.2421383647798745,1.666666666666667,0.0,"[0.25, 0.0]",0.22610293309385388,0.22610293309385418,-3.0531133177191805e-16,0.2261029514210564,1.8327202228052286e-08,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,3.0,0.0,0.13043362948955398,0.27300820884159505,0.7071067811865476,1.1784463492074555,1.2647174648808017,"[0.1339950021034566, 1.053240420568022, 1.2647174648808017]",1.2421383647798745,1.666666666666667,0.0,"[1.0, 0.0]",0.8446409563684419,0.8446409563684425,-5.551115123125783e-16,0.8447396490927052,9.869272426266118e-05,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,3.0,0.5,0.19662814867494513,0.32008098878303703,0.7071067811865474,1.073189219373642,1.1507369216159642,"[0.19972709358242274, 0.9507312205677491, 1.1507369216159642]",1.1072362308225119,1.391673855138197,0.0,"[0.25, 0.0]",0.22610293309385388,0.22610293309385418,-3.0531133177191805e-16,0.2261029371051076,4.0112534127612065e-09,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,3.0,0.5,0.19662814867494513,0.32008098878303703,0.7071067811865474,1.073189219373642,1.1507369216159642,"[0.19972709358242274, 0.9507312205677491, 1.1507369216159642]",1.1072362308225119,1.391673855138197,0.0,"[1.0, 0.0]",0.8446409563684419,0.8446409563684425,-5.551115123125783e-16,0.8446627540772301,2.1797708787629766e-05,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,3.0,1.0,0.13043362948955398,0.27300820884159516,0.7071067811865477,1.1784463492074546,1.264717464880802,"[0.13399500210345672, 1.053240420568022, 1.2647174648808013]",1.2421383647798745,1.666666666666667,0.0,"[0.25, 0.0]",0.22610293309385388,0.22610293309385418,-3.0531133177191805e-16,0.22610295142184722,1.8327993039912727e-08,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,3.0,1.0,0.13043362948955398,0.27300820884159516,0.7071067811865477,1.1784463492074546,1.264717464880802,"[0.13399500210345672, 1.053240420568022, 1.2647174648808013]",1.2421383647798745,1.666666666666667,0.0,"[1.0, 0.0]",0.8446409563684419,0.8446409563684425,-5.551115123125783e-16,0.8447396968020711,9.874043362856355e-05,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,9.0,0.0,0.13043362948955395,0.2730082088415951,0.7071067811865476,1.1784463492074546,1.2647174648808017,"[0.13399500210345536, 1.053240420568022, 1.2647174648808015]",1.2421383647798738,1.6666666666666665,0.0,"[0.25, 0.0]",-0.07116743052484291,-0.07116743052484298,6.938893903907228e-17,-0.07116737122471595,5.930012703103671e-08,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,9.0,0.0,0.13043362948955395,0.2730082088415951,0.7071067811865476,1.1784463492074546,1.2647174648808017,"[0.13399500210345536, 1.053240420568022, 1.2647174648808015]",1.2421383647798738,1.6666666666666665,0.0,"[1.0, 0.0]",-0.7889951441828786,-0.7889951441828763,-2.3314683517128287e-15,-0.742591274765236,0.0464038694176403,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,9.0,0.5,0.47238302825727246,0.5072670318262882,0.6510337283154392,0.7888576304346905,0.8172570637230533,"[0.47313730403721366, 0.7454854345312971, 0.8172570637230533]",0.8627141183526249,0.893224933564966,0.0,"[0.25, 0.0]",-0.07116743052484291,-0.07116743052484298,6.938893903907228e-17,-0.07116743052312048,1.7224971449181226e-12,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,9.0,0.5,0.47238302825727246,0.5072670318262882,0.6510337283154392,0.7888576304346905,0.8172570637230533,"[0.47313730403721366, 0.7454854345312971, 0.8172570637230533]",0.8627141183526249,0.893224933564966,0.0,"[1.0, 0.0]",-0.7889951441828786,-0.7889951441828763,-2.3314683517128287e-15,-0.7889934741990168,1.669983859531321e-06,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,9.0,1.0,0.13043362948955398,0.27300820884159516,0.7071067811865476,1.178446349207455,1.2647174648808015,"[0.13399500210345505, 1.0532404205680217, 1.2647174648808013]",1.242138364779874,1.6666666666666665,0.0,"[0.25, 0.0]",-0.07116743052484291,-0.07116743052484298,6.938893903907228e-17,-0.07116737119925294,5.932559003773985e-08,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,3,53,106,9.0,1.0,0.13043362948955398,0.27300820884159516,0.7071067811865476,1.178446349207455,1.2647174648808015,"[0.13399500210345505, 1.0532404205680217, 1.2647174648808013]",1.242138364779874,1.6666666666666665,0.0,"[1.0, 0.0]",-0.788995144182878,-0.7889951441828763,-1.6653345369377348e-15,-0.7415824735692935,0.047412670613582786,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,0.0,0.0,0.1033466120655742,0.2730082088415951,0.7071067811865476,1.1784463492074555,1.2744761422775763,"[0.10555939479591604, 0.9088923144677603, 1.274476142277575]",1.2474120082815738,1.666666666666667,0.0,"[0.25, 0.0]",-0.35040711990859563,-0.3504071199085965,8.881784197001252e-16,-0.3504071142809938,5.627602717162006e-09,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,0.0,0.0,0.1033466120655742,0.2730082088415951,0.7071067811865476,1.1784463492074555,1.2744761422775763,"[0.10555939479591604, 0.9088923144677603, 1.274476142277575]",1.2474120082815738,1.666666666666667,0.0,"[1.0, 0.0]",-2.0891586798159976,-2.0891586798160064,8.881784197001252e-15,-0.944263627678481,1.1448950521375254,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
