orbit_id,trace,adjoint_trace_q,q_is_prime_control,repeat,repeated_length,selberg_amplitude_direct,ruelle_logderivative_amplitude_at_s_half,selberg_to_ruelle_ratio,identity_residual,q_prime_target_amplitude,selberg_to_q_prime_target,ruelle_to_q_prime_target
MOD-005276,361,130319,False,1,11.777740569768328,0.032625820841067486,0.03262557048754387,1.0000076735370407,2.220446049250313e-16,,,
MOD-005276,361,130319,False,2,23.555481139536656,9.037623501680742e-05,9.037623501148586e-05,1.0000000000588822,0.0,,,
MOD-005276,361,130319,False,3,35.333221709304986,2.503516025250725e-07,2.503516025250724e-07,1.0000000000000004,0.0,,,
MOD-005276,361,130319,False,4,47.11096227907331,6.935000653535356e-10,6.935000653535356e-10,1.0,0.0,,,
MOD-005276,361,130319,False,5,58.88870284884164,1.921067553770471e-12,1.9210675537704716e-12,1.0,2.220446049250313e-16,,,
MOD-005277,290,84098,False,1,11.339738064324026,0.039103474988512445,0.03910301001342393,1.0000118910305973,0.0,,,
MOD-005277,290,84098,False,2,22.67947612864805,0.00013483956892590505,0.00013483956890683965,1.0000000001413933,2.220446049250313e-16,,,
MOD-005277,290,84098,False,3,34.01921419297208,4.649695595490131e-07,4.6496955954901224e-07,1.0000000000000018,0.0,,,
MOD-005277,290,84098,False,4,45.3589522572961,1.6033623739673379e-09,1.6033623739673379e-09,1.0,0.0,,,
MOD-005277,290,84098,False,5,56.69869032162013,5.528901515074759e-12,5.52890151507476e-12,1.0,1.1102230246251565e-16,,,
MOD-005278,171,29239,False,1,10.283258712382787,0.06014012941383595,0.060138072567518214,1.0000342020658448,0.0,,,
MOD-005278,171,29239,False,2,20.566517424765575,0.0003516966632388067,0.00035169666282742665,1.0000000011697014,2.220446049250313e-16,,,
MOD-005278,171,29239,False,3,30.84977613714836,2.056775971745417e-06,2.0567759717453345e-06,1.00000000000004,2.220446049250313e-16,,,
MOD-005278,171,29239,False,4,41.13303484953115,1.202834102530205e-08,1.202834102530205e-08,1.0,0.0,,,
MOD-005278,171,29239,False,5,51.41629356191394,7.034358131779967e-11,7.034358131779967e-11,1.0,0.0,,,
MOD-005279,310,96098,False,1,11.473123782979005,0.03701084698426362,0.03701046184776767,1.0000104061521182,0.0,,,
MOD-005279,310,96098,False,2,22.94624756595801,0.0001193898289814956,0.00011938982896856739,1.0000000001082858,2.220446049250313e-16,,,
MOD-005279,310,96098,False,3,34.41937134893702,3.8513248820761496e-07,3.851324882076145e-07,1.000000000000001,2.220446049250313e-16,,,
MOD-005279,310,96098,False,4,45.89249513191602,1.2423757932682854e-09,1.2423757932682854e-09,1.0,0.0,,,
MOD-005279,310,96098,False,5,57.36561891489502,4.007705553178219e-12,4.007705553178219e-12,1.0,0.0,,,
MOD-005280,415,172223,True,1,12.05654542764433,0.029052254070651283,0.029052085380905594,1.0000058064591053,0.0,0.029052085380497097,1.0000058064731663,1.0000000000140608
MOD-005280,415,172223,True,2,24.11309085528866,7.000543149554523e-05,7.000543149318503e-05,1.0000000000337146,0.0,7.000543149102063e-05,1.0000000000646323,1.0000000000309177
MOD-005280,415,172223,True,3,36.16963628293299,1.6868876620361426e-07,1.6868876620361426e-07,1.0000000000000002,2.220446049250313e-16,1.6868876619555517e-07,1.000000000047775,1.000000000047775
MOD-005280,415,172223,True,4,48.22618171057732,4.064813148972274e-10,4.0648131489722745e-10,1.0,1.1102230246251565e-16,4.064813148709558e-10,1.0000000000646319,1.0000000000646319
MOD-005280,415,172223,True,5,60.28272713822165,9.79478735182301e-13,9.79478735182301e-13,1.0,0.0,9.794787351024845e-13,1.0000000000814888,1.0000000000814888
MOD-005281,369,136159,False,1,11.82157859942547,0.03203726895510824,0.03203703366203943,1.000007344408702,0.0,,,
MOD-005281,369,136159,False,2,23.64315719885094,8.68218670870142e-05,8.682186708233107e-05,1.0000000000539395,0.0,,,
MOD-005281,369,136159,False,3,35.46473579827641,2.3529134073963177e-07,2.3529134073963166e-07,1.0000000000000004,0.0,,,
MOD-005281,369,136159,False,4,47.28631439770188,6.376505929612744e-10,6.376505929612744e-10,1.0,0.0,,,
MOD-005281,369,136159,False,5,59.10789299712735,1.7280630788440181e-12,1.728063078844018e-12,1.0,2.220446049250313e-16,,,
MOD-005282,466,217154,False,1,12.288362058218803,0.026370118530502924,0.026369997095399122,1.0000046050480538,0.0,,,
MOD-005282,466,217154,False,2,24.576724116437607,5.6588237189920436e-05,5.658823718872041e-05,1.0000000000212064,0.0,,,
MOD-005282,466,217154,False,3,36.86508617465641,1.2143454459028298e-07,1.2143454459028296e-07,1.0000000000000002,0.0,,,
MOD-005282,466,217154,False,4,49.15344823287521,2.605903515013328e-10,2.605903515013328e-10,1.0,0.0,,,
MOD-005282,466,217154,False,5,61.441810291094015,5.592093380405533e-13,5.592093380405533e-13,1.0,0.0,,,
MOD-005283,533,284087,False,1,12.557035808247209,0.02355933247899981,0.023559249549008367,1.0000035200608268,2.220446049250313e-16,,,
MOD-005283,533,284087,False,2,25.114071616494417,4.420137425703529e-05,4.420137425648759e-05,1.0000000000123908,2.220446049250313e-16,,,
MOD-005283,533,284087,False,3,37.67110742474163,8.292969952620235e-08,8.292969952620235e-08,1.0,0.0,,,
MOD-005283,533,284087,False,4,50.228143232988835,1.5559097831662572e-10,1.5559097831662572e-10,1.0,0.0,,,
MOD-005283,533,284087,False,5,62.78517904123604,2.9191655910770294e-13,2.9191655910770294e-13,1.0,0.0,,,
MOD-005284,525,275623,True,1,12.52678926890793,0.02386072412806552,0.023860637557916703,1.000003628157404,2.220446049250313e-16,0.02386063755778473,1.000003628162935,1.0000000000055311
MOD-005284,525,275623,True,2,25.05357853781586,4.544899833917243e-05,4.5448998338574166e-05,1.0000000000131635,0.0,4.544899833802365e-05,1.0000000000252762,1.0000000000121128
MOD-005284,525,275623,True,3,37.580367806723785,8.656983473161107e-08,8.656983473161107e-08,1.0,0.0,8.656983472999252e-08,1.0000000000186964,1.0000000000186964
MOD-005284,525,275623,True,4,50.10715707563172,1.6489552156087275e-10,1.6489552156087277e-10,1.0,1.1102230246251565e-16,1.6489552155670482e-10,1.0000000000252762,1.0000000000252764
MOD-005284,525,275623,True,5,62.63394634453965,3.1408784728687495e-13,3.140878472868749e-13,1.0,2.220446049250313e-16,3.140878472768692e-13,1.0000000000318565,1.0000000000318563
MOD-005285,382,145922,False,1,11.890827511307618,0.031128247349585057,0.031128034028445335,1.0000068530232116,2.220446049250313e-16,,,
MOD-005285,382,145922,False,2,23.781655022615237,8.148755850676713e-05,8.148755850294021e-05,1.0000000000469633,0.0,,,
MOD-005285,382,145922,False,3,35.67248253392285,2.1331967784095083e-07,2.1331967784095075e-07,1.0000000000000004,0.0,,,
MOD-005285,382,145922,False,4,47.56331004523047,5.58432302920513e-10,5.58432302920513e-10,1.0,0.0,,,
MOD-005285,382,145922,False,5,59.45413755653809,1.4618746854550268e-12,1.4618746854550268e-12,1.0,0.0,,,
MOD-005286,463,214367,False,1,12.275444778399997,0.02651308705466122,0.026512963373837888,1.0000046649188772,0.0,,,
MOD-005286,463,214367,False,2,24.550889556799994,5.726368694311281e-05,5.726368694186668e-05,1.0000000000217613,0.0,,,
MOD-005286,463,214367,False,3,36.82633433519999,1.2368024637381178e-07,1.2368024637381176e-07,1.0000000000000002,0.0,,,
MOD-005286,463,214367,False,4,49.10177911359999,2.6712920805493776e-10,2.6712920805493776e-10,1.0,0.0,,,
MOD-005286,463,214367,False,5,61.37722389199999,5.769556245900855e-13,5.769556245900855e-13,1.0,0.0,,,
MOD-005287,597,356407,False,1,12.783828615231014,0.021413568429949688,0.021413508348165574,1.0000028057889037,0.0,,,
MOD-005287,597,356407,False,2,25.56765723046203,3.5868623835761616e-05,3.586862383547924e-05,1.0000000000078724,0.0,,,
MOD-005287,597,356407,False,3,38.35148584569304,6.008161553598601e-08,6.008161553598601e-08,1.0,0.0,,,
MOD-005287,597,356407,False,4,51.13531446092406,1.0063950437494662e-10,1.0063950437494664e-10,1.0,1.1102230246251565e-16,,,
MOD-005287,597,356407,False,5,63.91914307615507,1.685758571982561e-13,1.6857585719825613e-13,1.0,1.1102230246251565e-16,,,
MOD-005288,686,470594,False,1,13.061751005508349,0.01904053428190679,0.019040493821267088,1.0000021249784847,2.220446049250313e-16,,,
MOD-005288,686,470594,False,2,26.123502011016697,2.775588087741514e-05,2.775588087728981e-05,1.0000000000045155,0.0,,,
MOD-005288,686,470594,False,3,39.185253016525046,4.046055372859205e-08,4.046055372859205e-08,1.0,0.0,,,
MOD-005288,686,470594,False,4,52.247004022033394,5.89805243530838e-11,5.89805243530838e-11,1.0,0.0,,,
MOD-005288,686,470594,False,5,65.30875502754174,8.597762344775935e-14,8.597762344775936e-14,1.0,1.1102230246251565e-16,,,
MOD-005289,559,312479,False,1,12.652292545890331,0.022633941907448375,0.02263386947396674,1.0000032002252959,0.0,,,
MOD-005289,559,312479,False,2,25.304585091780663,4.049005707951407e-05,4.04900570790994e-05,1.0000000000102414,2.220446049250313e-16,,,
MOD-005289,559,312479,False,3,37.95687763767099,7.243324983182405e-08,7.243324983182406e-08,1.0,2.220446049250313e-16,,,
MOD-005289,559,312479,False,4,50.609170183561325,1.2957689022146785e-10,1.2957689022146785e-10,1.0,0.0,,,
MOD-005289,559,312479,False,5,63.26146272945166,2.318019765570349e-13,2.318019765570349e-13,1.0,0.0,,,
MOD-005290,573,328327,True,1,12.701765341950697,0.022167264772841644,0.022167197257027312,1.0000030457533062,2.220446049250313e-16,0.02216719725694069,1.0000030457572138,1.0000000000039075
MOD-005290,573,328327,True,2,25.403530683901394,3.868632595609361e-05,3.868632595573473e-05,1.0000000000092766,0.0,3.8686325955404136e-05,1.0000000000178222,1.0000000000085454
MOD-005290,573,328327,True,3,38.10529602585209,6.751560869874525e-08,6.751560869874525e-08,1.0,0.0,6.751560869785516e-08,1.0000000000131835,1.0000000000131835
MOD-005290,573,328327,True,4,50.80706136780279,1.1782864630716812e-10,1.1782864630716812e-10,1.0,0.0,1.1782864630506822e-10,1.0000000000178217,1.0000000000178217
MOD-005290,573,328327,True,5,63.508826709753485,2.0563526209958828e-13,2.056352620995883e-13,1.0,1.1102230246251565e-16,2.0563526209496982e-13,1.0000000000224594,1.0000000000224596
MOD-005291,610,372098,False,1,12.826912539413826,0.021027838497265392,0.021027781985705273,1.0000026874712777,0.0,,,
MOD-005291,610,372098,False,2,25.65382507882765,3.447186638895966e-05,3.447186638871069e-05,1.0000000000072224,0.0,,,
MOD-005291,610,372098,False,3,38.48073761824148,5.651140824690579e-08,5.651140824690579e-08,1.0,0.0,,,
MOD-005291,610,372098,False,4,51.3076501576553,9.264190183489208e-11,9.264190183489208e-11,1.0,0.0,,,
MOD-005291,610,372098,False,5,64.13456269706913,1.5187237837159552e-13,1.5187237837159552e-13,1.0,0.0,,,
MOD-005292,535,286223,False,1,12.564526506245567,0.023485260377417206,0.023485178325100033,1.0000034937915325,0.0,,,
MOD-005292,535,286223,False,2,25.129053012491134,4.3897682948443386e-05,4.389768294790755e-05,1.0000000000122065,0.0,,,
