schema_version,row_id,owner_case,degree,cochain_profile,unit_id,t,u,actual_exp_mod24,time_exp_mod24,normalized,factors_through_time,case_kind,negative_reason,oracle,tolerance,status
paper13-circle-twists-controls/1,NF-0132,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,-1,-1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0133,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0134,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,-1,1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0135,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0136,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0137,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0138,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,1,-1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0139,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0140,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p1,1,1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0141,PERIOD_THREE_SAMPLE,1,A_ZERO,p2,-2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0142,PERIOD_THREE_SAMPLE,1,A_ZERO,p2,-1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0143,PERIOD_THREE_SAMPLE,1,A_ZERO,p2,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0144,PERIOD_THREE_SAMPLE,1,A_ZERO,p2,1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0145,PERIOD_THREE_SAMPLE,1,A_ZERO,p2,2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0146,PERIOD_THREE_SAMPLE,1,A_LINEAR3,p2,-2,,18,18,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0147,PERIOD_THREE_SAMPLE,1,A_LINEAR3,p2,-1,,21,21,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0148,PERIOD_THREE_SAMPLE,1,A_LINEAR3,p2,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0149,PERIOD_THREE_SAMPLE,1,A_LINEAR3,p2,1,,3,3,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0150,PERIOD_THREE_SAMPLE,1,A_LINEAR3,p2,2,,6,6,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0151,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,-1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0152,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0153,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,-1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0154,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0155,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0156,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0157,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0158,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0159,PERIOD_THREE_SAMPLE,2,S_ZERO,p2,1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0160,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,-1,-1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0161,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0162,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,-1,1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0163,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0164,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0165,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0166,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,1,-1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0167,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0168,PERIOD_THREE_SAMPLE,2,S_QUADRATIC1,p2,1,1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0169,HETEROGENEOUS_SAMPLE,1,A_ZERO,free0,-2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0170,HETEROGENEOUS_SAMPLE,1,A_ZERO,free0,-1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0171,HETEROGENEOUS_SAMPLE,1,A_ZERO,free0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0172,HETEROGENEOUS_SAMPLE,1,A_ZERO,free0,1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0173,HETEROGENEOUS_SAMPLE,1,A_ZERO,free0,2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0174,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,free0,-2,,18,18,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0175,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,free0,-1,,21,21,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0176,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,free0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0177,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,free0,1,,3,3,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0178,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,free0,2,,6,6,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0179,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,-1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0180,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0181,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,-1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0182,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0183,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0184,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0185,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0186,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0187,HETEROGENEOUS_SAMPLE,2,S_ZERO,free0,1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0188,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,-1,-1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0189,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0190,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,-1,1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0191,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0192,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0193,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0194,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,1,-1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0195,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0196,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,free0,1,1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0197,HETEROGENEOUS_SAMPLE,1,A_ZERO,period0,-2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0198,HETEROGENEOUS_SAMPLE,1,A_ZERO,period0,-1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0199,HETEROGENEOUS_SAMPLE,1,A_ZERO,period0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0200,HETEROGENEOUS_SAMPLE,1,A_ZERO,period0,1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0201,HETEROGENEOUS_SAMPLE,1,A_ZERO,period0,2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0202,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,period0,-2,,18,18,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0203,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,period0,-1,,21,21,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0204,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,period0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0205,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,period0,1,,3,3,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0206,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,period0,2,,6,6,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0207,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,-1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0208,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0209,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,-1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0210,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0211,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0212,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0213,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0214,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0215,HETEROGENEOUS_SAMPLE,2,S_ZERO,period0,1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0216,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,-1,-1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0217,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0218,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,-1,1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0219,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0220,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0221,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0222,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,1,-1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0223,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0224,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,period0,1,1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0225,HETEROGENEOUS_SAMPLE,1,A_ZERO,fixed0,-2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0226,HETEROGENEOUS_SAMPLE,1,A_ZERO,fixed0,-1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0227,HETEROGENEOUS_SAMPLE,1,A_ZERO,fixed0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0228,HETEROGENEOUS_SAMPLE,1,A_ZERO,fixed0,1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0229,HETEROGENEOUS_SAMPLE,1,A_ZERO,fixed0,2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0230,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,fixed0,-2,,18,18,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0231,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,fixed0,-1,,21,21,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0232,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,fixed0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0233,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,fixed0,1,,3,3,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0234,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,fixed0,2,,6,6,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0235,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,-1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0236,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0237,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,-1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0238,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0239,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0240,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0241,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0242,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0243,HETEROGENEOUS_SAMPLE,2,S_ZERO,fixed0,1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0244,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,-1,-1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0245,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0246,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,-1,1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0247,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0248,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0249,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0250,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,1,-1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0251,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0252,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,fixed0,1,1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0253,HETEROGENEOUS_SAMPLE,1,A_ZERO,dense0,-2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0254,HETEROGENEOUS_SAMPLE,1,A_ZERO,dense0,-1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0255,HETEROGENEOUS_SAMPLE,1,A_ZERO,dense0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0256,HETEROGENEOUS_SAMPLE,1,A_ZERO,dense0,1,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
