peak_index,corner_projection,character_corner_value,regular_corner_haar_integral,support_probability,essential_supremum,linfinity_infimum_class,pointwise_infimum_at_theta_zero,corner_is_central,fixed_map_still_required
1,p=1 tensor e; rank(e)=1,1,0.15915494309189535,0.31830988618379069,1,0,1,false,true
2,p=1 tensor e; rank(e)=1,1,0.079577471545947673,0.15915494309189535,1,0,1,false,true
4,p=1 tensor e; rank(e)=1,1,0.039788735772973836,0.079577471545947673,1,0,1,false,true
8,p=1 tensor e; rank(e)=1,1,0.019894367886486918,0.039788735772973836,1,0,1,false,true
16,p=1 tensor e; rank(e)=1,1,0.0099471839432434591,0.019894367886486918,1,0,1,false,true
32,p=1 tensor e; rank(e)=1,1,0.0049735919716217296,0.0099471839432434591,1,0,1,false,true
64,p=1 tensor e; rank(e)=1,1,0.0024867959858108648,0.0049735919716217296,1,0,1,false,true
