prime,time_ratio_exact,ratio_in_pZ,exact_stabilizer_exponent,nearest_log_lattice_exponent,standard_circle_distance,positive_separation_witness,acting_group,away_p_approximation_channel,expected_topology,scope
2,137/100,false,,0,0.31481073984003327,true,p^Z only,absent,ordinary Hausdorff circle R/(log p)Z,negative control; finite row does not prove Hausdorffness
3,11/7,false,,0,0.45198512374305744,true,p^Z only,absent,ordinary Hausdorff circle R/(log p)Z,negative control; finite row does not prove Hausdorffness
5,17/11,false,,0,0.4353180712578455,true,p^Z only,absent,ordinary Hausdorff circle R/(log p)Z,negative control; finite row does not prove Hausdorffness
7,23/13,false,,0,0.57054485846761294,true,p^Z only,absent,ordinary Hausdorff circle R/(log p)Z,negative control; finite row does not prove Hausdorffness
11,29/17,false,,0,0.53408248593025798,true,p^Z only,absent,ordinary Hausdorff circle R/(log p)Z,negative control; finite row does not prove Hausdorffness
