form,index,window,target,predicted,residual,percent_error
Q,139,development,301.64932546219416,288.29200545927984,-13.35732000291432,4.428095432485361
Q,140,development,302.6967495896069,288.81685786214126,-13.879891727465633,4.585411553405792
Q,141,development,304.8643713408573,288.82321538605436,-16.041155954802946,5.2617352051506
Q,142,development,305.7289126020368,290.3001495730324,-15.428763029004415,5.046550193009657
Q,143,development,307.2194961281701,290.51772917732336,-16.701766950846718,5.4364280787306685
Q,144,development,310.1094631467019,291.4549656512219,-18.654497495479973,6.015455738174357
Q,145,development,311.165141530356,292.3673287179109,-18.797812812445102,6.041104964391156
Q,146,development,312.4278011806009,299.7947645214591,-12.633036659141794,4.043505927258754
Q,147,development,313.9852857311589,300.6982040162018,-13.287081714957083,4.231752989321217
Q,148,development,315.47561608947575,301.56454747755146,-13.911068611924293,4.409554305451871
Q,149,development,317.7348059423702,302.6066190060994,-15.128186936270822,4.761262113353338
Q,150,development,318.8531042563166,304.0295046323952,-14.823599623921439,4.649037260745996
Q,151,postfreeze-evaluation,321.1601343091136,305.17674721406604,-15.983387095047533,4.976765603063198
Q,152,postfreeze-evaluation,322.14455867248296,305.538742160946,-16.605816511536943,5.154771690065918
Q,153,postfreeze-evaluation,323.4669695575121,306.6380443827996,-16.82892517471248,5.202671913529124
Q,154,postfreeze-evaluation,324.8628660517396,310.529647604121,-14.333218447618606,4.412082741810143
Q,155,postfreeze-evaluation,327.44390126190547,311.7914529324314,-15.652448329474055,4.780192353301603
Q,156,postfreeze-evaluation,329.03307168048093,312.5405668824159,-16.492504798065056,5.0124155343511125
Q,157,postfreeze-evaluation,329.9532397282339,315.56457376789234,-14.388665960341541,4.360819724695769
Q,158,postfreeze-evaluation,331.4744675826634,315.8516409957903,-15.622826586873089,4.713131210619428
Q,159,postfreeze-evaluation,333.64537852486984,318.2288318163059,-15.416546708563942,4.62063846852139
Q,160,postfreeze-evaluation,334.2113548332444,318.4642686340035,-15.747086199240925,4.71171489882442
Q,161,postfreeze-evaluation,336.84185042839067,319.1583278022326,-17.683522626158094,5.249799751327942
Q,162,postfreeze-evaluation,338.3399928508066,322.7329370817253,-15.607055769081285,4.612832091642009
Q,163,postfreeze-evaluation,339.85821672536355,323.32017002343025,-16.538046701933297,4.8661606187669575
Q,164,postfreeze-evaluation,341.04226111104657,326.2710841974732,-14.771176913573356,4.331186658642204
Q,165,postfreeze-evaluation,342.0548775103636,326.28289953937565,-15.771977970987962,4.61094958966346
Q,166,postfreeze-evaluation,344.6617029402523,327.2258442950517,-17.435858645200653,5.058832616579739
Q,167,postfreeze-evaluation,346.34787056600993,327.4566375728349,-18.891232993175038,5.454410030673073
Q,168,postfreeze-evaluation,347.2726775844205,328.2131261580284,-19.05955142639209,5.488353290263901
Q,169,postfreeze-evaluation,349.31626087069617,329.06058455828213,-20.25567631241404,5.798664013500343
Q,170,postfreeze-evaluation,350.4084193491921,329.8305278680455,-20.577891481146594,5.872544820517035
Q,171,postfreeze-evaluation,351.87864902535927,335.1570255826221,-16.721623442737155,4.752099477775379
Q,172,postfreeze-evaluation,353.4889004887188,337.33390097859154,-16.154999510127254,4.570157503613843
Q,173,postfreeze-evaluation,356.0175749772649,337.5693079096981,-18.448267067566803,5.181841674177153
Q,174,postfreeze-evaluation,357.1513022520396,337.89960208088854,-19.25170017115107,5.390348586091745
Q,175,postfreeze-evaluation,357.95268510163226,341.49445518632643,-16.45822991530582,4.597878602484262
Q,176,postfreeze-evaluation,359.74375495311443,343.812290904437,-15.931464048677412,4.428558892079661
Q,177,postfreeze-evaluation,361.28936169580464,344.33516628982875,-16.954195405975895,4.692691566227418
Q,178,postfreeze-evaluation,363.33133057897385,345.5640680671571,-17.76726251181674,4.8900992060069095
Q,179,postfreeze-evaluation,364.736024114089,345.75714253496915,-18.978881579119843,5.203456835726013
Q,180,postfreeze-evaluation,366.2127102883313,347.7254548464934,-18.48725544183793,5.048228781377442
Q,181,postfreeze-evaluation,367.9935754817403,348.68203383044045,-19.311541651299876,5.247793151285085
Q,182,postfreeze-evaluation,368.96843809573437,352.81848635503354,-16.14995174070083,4.3770550738842555
Q,183,postfreeze-evaluation,370.050919212106,353.58807703913146,-16.462842172974547,4.44880456128211
Q,184,postfreeze-evaluation,373.06192837211285,354.72508783785275,-18.33684053426009,4.915226974318832
Q,185,postfreeze-evaluation,373.86487391090856,355.3556948395113,-18.509179071397284,4.950767072011155
Q,186,postfreeze-evaluation,375.82591276673935,355.53405649508215,-20.291856271657196,5.399270136078022
